,0,1,2,3,4,5,6,7,8,9,10
5364,1358.1735,1394.0433,1403.738,1404.7957,1385.6123,1345.7646,1368.6797,1387.3152,1380.074,1414.3999,1384.25962
5365,1310.3171,1311.8016,1327.4221,1320.5825,1313.4504,1275.2665,1325.2468,1329.7275,1319.5419,1340.329,1317.36854
5366,1216.0988,1213.9465,1238.6133,1221.769,1209.8618,1216.5137,1210.0646,1230.0042,1218.0233,1235.9474,1221.08426
5367,1131.1373,1096.239,1134.6349,1128.7701,1127.63,1120.9531,1150.4135,1110.9087,1136.146,1130.3771,1126.72097
5368,1039.5186,1025.3909,1038.565,1045.4806,1040.3713,1029.9745,1071.4558,1043.8895,1051.7314,1041.6826,1042.8060200000002
5369,1013.0884,974.4884,985.8466,987.55304,1002.8048,965.13,1030.3936,1007.7156,987.2173,994.1008,994.8338540000001
5370,964.656,952.494,957.4598,950.7105,984.4768,985.5757,1003.1116,965.7754,956.48413,979.75085,970.0494780000001
5371,958.5632,937.90234,955.91364,949.9339,981.2857,966.5506,1002.52075,959.10864,968.37555,969.9354,965.008972
5372,943.35583,958.96606,978.8241,981.5071,986.54553,983.5575,1004.66675,989.7412,972.9277,997.67725,979.776902
5373,992.88965,987.2072,1014.69885,1023.2638,1030.8584,997.20154,1048.0244,977.51117,994.9514,1006.5549,1007.3161309999999
5374,1046.438,1060.4814,1064.3342,1082.2899,1079.2966,1034.1029,1101.373,1046.5879,1057.5074,1068.7356,1064.1146899999999
5375,1126.7759,1136.6343,1131.7449,1127.1577,1164.0353,1120.9882,1173.7278,1154.2417,1155.0786,1119.1268,1140.9511200000002
5376,1287.4299,1284.4365,1255.2163,1279.3792,1274.6226,1277.3159,1290.3392,1271.625,1291.4766,1283.5693,1279.5410500000003
5377,1283.1882,1264.8308,1270.7515,1283.8894,1277.6008,1315.0792,1313.0166,1299.133,1302.8572,1288.0671,1289.84138
5378,1288.7395,1274.308,1263.0942,1297.8501,1271.6135,1289.2316,1308.6675,1280.1123,1292.8904,1280.0688,1284.65759
5379,1243.8821,1255.7438,1248.9917,1282.046,1270.396,1262.7388,1277.0771,1268.5754,1295.9548,1282.3062,1268.77119
5380,1241.3643,1222.1825,1241.8649,1263.9205,1231.1118,1237.9689,1279.4309,1251.0503,1279.0282,1279.7869,1252.7709200000002
5381,1219.199,1233.041,1234.4634,1270.5609,1230.0906,1260.387,1281.8384,1263.2119,1284.5315,1279.3655,1255.66892
5382,1265.6224,1255.3641,1269.3191,1277.7688,1251.8965,1270.97,1284.1776,1277.5266,1310.469,1289.5566,1275.2670699999999
5383,1287.6545,1306.4009,1305.102,1332.0701,1283.6582,1294.73,1323.7195,1316.9369,1350.814,1321.3489,1312.2435
5384,1345.0632,1356.5791,1393.8357,1381.0405,1370.3881,1332.782,1384.0227,1378.0896,1398.2488,1362.0317,1370.20814
5385,1383.0857,1390.3945,1417.6846,1430.7842,1413.6777,1367.4598,1445.4993,1439.9385,1442.0488,1429.9702,1416.0543300000002
5386,1369.0927,1396.1428,1415.365,1440.4878,1427.1934,1380.1584,1426.7864,1409.8894,1429.7925,1413.8481,1410.87565
5387,1356.228,1364.8936,1385.9885,1391.8379,1402.5646,1370.6262,1394.6174,1400.542,1412.4742,1381.1465,1386.0918900000001
5388,1283.2004,1313.9363,1336.4353,1335.7083,1307.5725,1298.9493,1305.1622,1322.152,1321.7666,1336.9675,1316.18504
5389,1205.0603,1212.1794,1247.1699,1221.6323,1217.3717,1186.7603,1234.0723,1234.2064,1226.1819,1248.697,1223.33315
5390,1095.222,1104.0208,1133.2507,1112.9192,1106.3062,1122.0697,1109.6938,1128.9082,1118.9446,1149.0103,1118.0345499999999
5391,1047.1105,1021.0491,1049.1964,1035.8607,1049.3561,1040.1414,1072.3457,1033.3303,1053.6326,1061.8605,1046.3883300000002
5392,988.8316,982.3022,991.4309,985.3808,971.4774,989.50934,1028.1877,1009.4479,1004.06836,1000.57874,995.121494
5393,981.1043,950.8313,959.18396,955.1897,982.7466,965.9018,1014.29736,992.1099,976.48035,969.2561,974.710137
5394,957.4242,946.43414,948.9672,944.2787,973.5526,977.9718,1004.574,959.64923,948.1162,967.4768,962.844487
5395,962.07385,946.97144,974.1276,958.2324,990.6162,981.2269,1011.97076,979.9287,972.2064,982.3779,975.973215
5396,985.44226,1004.6112,1005.7123,1014.5208,1012.3462,1018.7291,1038.5388,1029.2603,989.0377,1014.697,1011.2895660000001
5397,1067.1256,1056.9524,1069.8817,1078.148,1102.2476,1057.6938,1108.0619,1061.836,1050.4097,1060.545,1071.29017
5398,1134.7479,1154.1796,1148.6067,1153.0801,1167.9,1139.3073,1180.1536,1145.0359,1156.8217,1139.6589,1151.94917
5399,1226.52,1224.9619,1219.2737,1215.2805,1253.2634,1229.205,1263.2275,1246.8124,1249.1038,1198.0281,1232.56763
5400,1337.105,1327.5743,1310.8281,1347.1451,1316.002,1328.6653,1343.465,1306.0388,1345.7797,1349.7688,1331.2372099999998
5401,1314.4268,1304.7767,1294.9586,1317.3774,1313.4441,1331.8748,1330.8225,1309.7341,1325.7847,1315.2224,1315.8422100000003
5402,1300.3292,1289.7844,1277.3994,1313.6353,1283.6135,1287.6575,1302.8951,1284.9678,1310.3347,1304.7424,1295.53593
5403,1258.2339,1265.1349,1236.7445,1289.4999,1269.491,1264.9297,1280.4331,1264.2784,1313.7616,1294.4009,1273.69079
5404,1257.4148,1237.0322,1255.9591,1268.7339,1249.5314,1245.6289,1305.6467,1265.3595,1297.6757,1307.8005,1269.0782699999997
5405,1265.761,1265.7208,1261.1869,1281.9082,1263.6138,1275.8906,1316.3816,1293.3348,1321.5625,1318.2455,1286.36057
5406,1319.0771,1304.6722,1317.8837,1305.551,1306.9983,1307.8136,1350.6995,1334.3171,1367.5028,1334.1742,1324.8689499999998
5407,1359.7383,1365.9563,1373.1736,1370.467,1368.4551,1370.227,1390.8809,1373.4231,1430.6128,1385.8525,1378.8786599999999
5408,1405.7139,1424.6523,1437.5616,1412.8899,1437.647,1391.1687,1443.1235,1427.8103,1450.4513,1409.8806,1424.0899100000001
5409,1404.5469,1418.5964,1412.4109,1418.9656,1438.9309,1395.0109,1453.4042,1451.5312,1444.1583,1437.917,1427.54723
5410,1360.873,1386.662,1390.0391,1409.5576,1409.3489,1382.9497,1386.8595,1392.7434,1386.6704,1400.21,1390.59136
5411,1302.042,1301.1604,1318.1321,1329.001,1335.954,1310.8262,1327.8217,1321.6714,1339.1758,1325.9131,1321.16977
5412,1202.1855,1219.1344,1219.1948,1244.7507,1216.5088,1227.0815,1220.4706,1235.4954,1221.5092,1238.1628,1224.44937
5413,1106.0281,1107.5607,1140.9645,1131.1125,1125.3213,1109.1338,1151.6221,1143.2715,1114.0991,1145.5894,1127.4703000000002
5414,1025.7732,1032.3662,1027.6221,1035.1698,1044.8263,1044.4901,1032.2347,1057.6932,1038.1328,1078.5046,1041.6812999999997
5415,991.2699,994.0544,1001.5,972.8537,1018.2879,994.0438,1034.9465,995.31824,997.0189,1016.72253,1001.6015869999999
5416,969.6715,971.2814,978.94116,946.48566,963.54785,968.4404,999.01056,989.7744,960.9281,989.23206,973.731309
5417,963.6797,955.7803,956.0041,956.2842,983.0414,971.75586,1004.30896,1002.0365,968.0512,979.2009,974.014312
5418,966.1592,964.1973,965.7034,959.59814,990.0968,972.86804,1005.9135,970.28687,952.36615,995.1226,974.2312000000002
5419,999.5937,980.0003,1012.28577,994.7097,1033.0629,1000.7495,1040.1104,1021.5277,998.35645,1021.7735,1010.2169919999999
5420,1058.6359,1066.2887,1060.9607,1071.9625,1099.5612,1077.1587,1113.9813,1105.6936,1049.9194,1084.3815,1078.85435
5421,1153.2583,1137.681,1145.6833,1145.2643,1205.8196,1133.6201,1184.6906,1169.8357,1149.3081,1156.4493,1158.16103
5422,1227.13,1238.7773,1232.1606,1221.9617,1275.5503,1238.721,1276.9641,1250.134,1248.2686,1232.388,1244.2055599999999
5423,1307.2678,1289.7377,1296.7041,1289.1809,1319.7128,1305.8049,1341.2032,1324.9259,1321.494,1273.6693,1306.97006
5424,1379.4664,1357.2139,1352.9965,1381.9552,1339.2986,1354.7858,1361.3191,1326.883,1381.2571,1368.4221,1360.35977
5425,1344.1658,1330.1693,1322.3276,1340.105,1317.4451,1335.9453,1335.2094,1315.2332,1348.1538,1327.3535,1331.6108
5426,1303.6775,1298.7808,1304.1941,1329.2524,1280.1859,1298.0159,1308.7161,1301.7125,1330.1686,1311.0331,1306.57369
5427,1276.0131,1284.2336,1271.9268,1312.9535,1278.1162,1291.745,1296.6128,1277.3584,1337.8817,1298.3582,1292.51993
5428,1291.4258,1285.9792,1294.0015,1309.7036,1277.3179,1288.9492,1330.4839,1292.6984,1335.8445,1326.9365,1303.33405
5429,1341.3319,1324.8481,1326.2639,1336.7316,1314.2572,1333.4512,1355.6342,1335.56,1374.5739,1354.2029,1339.6854899999998
5430,1384.7825,1377.5349,1379.4021,1382.4524,1377.3712,1366.9441,1402.6003,1392.4199,1434.4956,1384.7826,1388.27856
5431,1418.9059,1415.3469,1404.1865,1406.9404,1430.3516,1418.6145,1419.775,1430.0894,1482.9631,1418.9475,1424.6120800000003
5432,1421.4059,1438.5773,1426.8374,1431.3878,1446.8013,1401.0902,1440.6404,1440.7385,1465.0857,1419.9495,1433.2513999999999
5433,1386.2876,1397.3391,1370.9678,1386.439,1405.9359,1378.7766,1418.7175,1418.7344,1422.8569,1392.906,1397.89608
5434,1312.7903,1321.484,1324.2324,1331.0962,1344.5945,1327.136,1322.4713,1336.7343,1337.823,1331.9824,1329.0344400000001
5435,1225.0371,1205.456,1221.2375,1235.2817,1232.1566,1221.4993,1239.9065,1228.6763,1254.002,1236.6891,1229.99421
5436,1111.0703,1120.457,1110.2737,1137.2375,1117.1362,1140.6138,1120.2073,1139.9998,1134.4873,1139.782,1127.12649
5437,1043.3682,1032.0508,1042.8735,1058.7849,1051.7861,1045.9943,1069.2168,1070.5741,1031.3452,1059.7867,1050.57806
5438,1002.6548,985.5636,966.4674,995.06433,1000.1311,988.82336,985.32605,1015.5426,986.1101,1014.89294,994.0576279999999
5439,985.1756,967.9523,973.80176,949.4728,998.4208,971.3537,1006.1338,982.688,965.57556,976.86536,977.743968
5440,970.4636,956.62805,977.20135,936.07263,971.9551,965.0094,991.24524,986.34766,948.4745,967.0644,967.0461929999999
5441,965.867,950.96765,966.3123,967.23926,998.114,987.3818,1004.06805,1005.1742,975.9239,981.44,980.248816
5442,1006.95935,994.5486,1001.1648,995.5825,1023.12024,1001.43066,1036.2592,1009.3755,973.8076,1026.5972,1006.884565
5443,1062.3711,1037.8362,1081.395,1082.5094,1099.3221,1051.9272,1093.395,1086.5793,1055.3596,1076.1948,1072.6889699999997
5444,1154.4646,1146.0599,1146.1826,1158.3962,1195.6406,1162.3057,1201.0323,1198.4292,1139.1608,1145.4464,1164.71183
5445,1239.8961,1226.9885,1240.7144,1238.6665,1297.1318,1224.7236,1259.49,1263.9541,1245.2471,1238.9855,1247.57976
5446,1287.2188,1299.0903,1295.5237,1272.1754,1349.4219,1311.0122,1336.2203,1325.5217,1314.6633,1299.9146,1309.0762200000001
5447,1328.5066,1324.7562,1335.3773,1315.2662,1354.084,1332.538,1364.7292,1362.0769,1353.5398,1315.4832,1338.6357400000002
5448,1346.6421,1335.7722,1334.0045,1332.3079,1322.6147,1331.5647,1341.4652,1316.509,1344.045,1353.1123,1335.8037600000002
5449,1313.5542,1315.6302,1304.6648,1300.7278,1292.7607,1311.0795,1326.8954,1298.8511,1325.8083,1331.8722,1312.18442
5450,1289.8867,1277.1592,1303.4141,1293.6354,1275.8099,1305.1593,1311.7825,1309.5471,1315.5101,1310.4678,1299.23721
5451,1279.392,1298.9302,1301.9647,1311.748,1284.0715,1314.8557,1320.7327,1300.5967,1342.574,1305.5013,1306.0366800000002
5452,1314.278,1326.8608,1327.4125,1328.8015,1315.7671,1332.7222,1360.8756,1331.3202,1376.4026,1364.8772,1337.93177
5453,1379.3069,1377.4532,1380.4624,1381.2653,1380.2412,1381.8627,1410.9255,1381.9255,1414.2653,1402.4098,1389.0117799999998
5454,1402.1415,1423.8398,1417.7695,1430.6602,1421.9993,1412.7819,1450.6396,1440.2651,1440.117,1433.0537,1427.3267600000001
5455,1413.306,1427.9438,1399.9169,1415.8748,1442.9424,1397.3578,1412.8503,1459.5864,1446.6558,1444.4381,1426.0872299999999
5456,1383.8188,1389.3269,1379.8666,1393.7325,1412.8782,1375.6106,1389.468,1411.1255,1390.2676,1407.4705,1393.3565199999998
5457,1313.9446,1311.3936,1309.0945,1319.5679,1340.4421,1320.9641,1347.075,1341.3917,1333.1226,1327.3977,1326.4393800000003
5458,1203.587,1217.1052,1224.3765,1218.9897,1231.0588,1222.9469,1235.4983,1239.688,1224.9768,1239.262,1225.7489200000002
5459,1105.836,1089.8505,1122.2863,1117.7944,1116.1946,1118.259,1143.784,1136.7051,1127.5769,1144.1598,1122.2446599999998
5460,1015.83704,1032.6074,1037.3777,1038.6489,1044.7686,1042.5597,1044.6467,1053.9702,1033.8237,1060.6829,1040.492284
5461,981.4064,976.62964,992.0427,988.7908,1009.8118,991.55566,1020.80286,1022.41583,964.55133,1004.81726,995.2824279999999
5462,973.74695,956.74023,941.5049,962.431,974.7647,962.3295,963.15497,987.0842,947.80054,970.2699,963.982689
5463,966.8645,964.0268,965.19116,953.9002,993.79724,963.3008,997.0558,982.35657,941.9205,948.08344,967.6497009999999
5464,969.09424,952.5525,990.9628,964.16736,988.28766,984.11993,995.6002,987.7049,951.01373,959.5104,974.3013719999999
5465,975.35034,973.372,996.6011,997.5503,1041.0468,1014.8213,1024.7733,1011.9014,998.22034,1005.7299,1003.936678
5466,1053.1431,1056.7473,1046.8608,1053.1793,1092.754,1061.8496,1093.5356,1081.9402,1031.1534,1080.4333,1065.15966
5467,1140.3158,1137.0759,1150.5068,1164.0239,1187.1965,1145.397,1173.2704,1164.4652,1139.3314,1153.2997,1155.48826
5468,1247.888,1222.7887,1230.7208,1246.6909,1286.3279,1248.7642,1276.6487,1284.7227,1234.5752,1222.0444,1250.11715
5469,1308.9594,1293.2068,1316.4822,1313.0913,1349.538,1300.4294,1315.991,1305.3735,1305.1968,1289.3267,1309.7595099999999
5470,1327.6919,1315.0161,1327.6809,1315.7887,1373.654,1347.837,1357.7838,1340.9236,1336.8889,1317.0258,1336.02907
5471,1317.9319,1323.4934,1333.4712,1327.6594,1355.032,1328.5527,1352.0979,1339.5779,1327.2007,1299.8877,1330.49048
5472,1294.5518,1306.7916,1287.6638,1289.1345,1288.3638,1298.5051,1302.6887,1287.9648,1298.5256,1318.5083,1297.2697999999998
5473,1264.2086,1287.4128,1271.8672,1265.8301,1274.2582,1278.6976,1306.9026,1288.9436,1287.3496,1313.3401,1283.8810399999998
5474,1271.8077,1278.918,1284.8042,1276.3594,1271.5239,1283.3658,1310.0364,1311.5776,1292.4753,1315.9133,1289.67816
5475,1297.8789,1318.5425,1316.9668,1319.9542,1311.2571,1325.1676,1350.5164,1322.1785,1347.912,1329.2546,1323.96286
5476,1349.1204,1363.375,1346.9102,1348.5212,1363.6982,1366.4688,1410.1367,1386.5676,1408.8823,1396.5519,1374.02323
5477,1397.261,1408.738,1401.373,1393.616,1431.706,1398.6919,1431.4204,1420.2937,1430.7849,1430.2299,1414.41148
5478,1385.7795,1415.9664,1407.477,1421.898,1427.4604,1415.0283,1431.6617,1445.8318,1411.7638,1428.4135,1419.12804
5479,1360.2051,1384.4668,1365.0684,1381.0398,1405.624,1363.1168,1373.5437,1413.1226,1400.4333,1404.6654,1385.12859
5480,1301.6731,1307.5312,1309.8276,1314.7708,1341.3032,1319.4646,1307.222,1333.9573,1296.7661,1328.3113,1316.0827199999999
5481,1201.9751,1209.1882,1226.5898,1231.0846,1244.5159,1232.1724,1236.781,1225.6101,1232.5804,1218.3451,1225.88426
5482,1095.9233,1109.5865,1118.2571,1134.128,1134.3878,1123.7339,1128.2373,1114.5797,1113.3806,1123.3972,1119.5611399999998
5483,1020.29736,1011.6689,1034.9382,1049.0203,1046.5988,1038.3131,1067.2157,1066.405,1036.3087,1046.6569,1041.742296
5484,978.413,980.872,992.44464,994.73,1008.1865,996.4384,1004.9498,1015.09753,964.3323,998.7779,993.424207
5485,969.22986,948.6622,977.2472,962.6668,986.24915,979.0773,997.6049,991.6196,934.2023,973.9691,972.0528410000001
5486,962.2953,931.32825,948.1948,956.9819,968.7003,970.9317,960.91205,963.8406,926.42395,959.7528,954.9361650000001
5487,952.56396,963.84216,981.921,965.41205,987.83374,984.26135,1005.4231,976.29285,940.5083,969.49805,972.755656
5488,982.70374,990.37305,1028.7086,1003.07446,1017.0188,1016.0131,1022.4414,1010.86084,965.5338,1005.64185,1004.236964
5489,1028.6029,1045.7694,1068.0569,1056.0253,1106.8572,1056.6843,1079.9915,1070.294,1035.9319,1071.4308,1061.9644199999998
5490,1117.7666,1143.4816,1111.8912,1126.7521,1186.7021,1145.9136,1168.3809,1182.588,1113.3634,1167.1917,1146.40312
5491,1221.7867,1224.6187,1231.386,1232.1552,1269.652,1231.8772,1260.4589,1242.3188,1233.7576,1249.7927,1239.78038
5492,1303.6226,1271.075,1293.6819,1302.2278,1341.6897,1315.2797,1334.1953,1346.2295,1299.7222,1305.2283,1311.2952
5493,1338.4501,1303.8984,1342.8079,1335.2355,1359.7732,1344.3906,1343.1193,1312.6775,1338.0863,1321.4949,1333.99337
5494,1321.5015,1324.7538,1316.5582,1326.5375,1375.1051,1337.1011,1340.9719,1324.8508,1339.102,1323.6721,1333.0154
5495,1284.9131,1298.0842,1304.3923,1302.345,1327.2665,1304.6754,1325.1641,1303.051,1301.2593,1286.7416,1303.7892499999998
5496,1293.1106,1308.649,1292.824,1303.7943,1299.0576,1315.0212,1296.0352,1285.5823,1301.5981,1316.769,1301.2441299999998
5497,1283.77,1302.6014,1297.8098,1293.924,1295.9673,1313.8025,1312.3069,1305.2197,1304.9746,1324.5312,1303.49074
5498,1316.0659,1331.3118,1314.834,1343.2589,1319.7338,1332.5833,1348.1484,1341.8955,1336.3625,1353.4932,1333.7687300000002
5499,1348.6149,1378.145,1359.8433,1388.0154,1385.9227,1386.357,1406.709,1374.3799,1396.4106,1394.8994,1381.9297199999999
5500,1393.3593,1396.2334,1385.0408,1408.2185,1420.1428,1411.3271,1459.0089,1431.6039,1446.1882,1433.5464,1418.46693
5501,1398.8604,1416.0804,1418.5232,1414.2085,1448.7115,1412.0498,1429.2906,1436.9502,1431.254,1423.1525,1422.9081099999999
5502,1355.3564,1379.552,1374.0667,1384.8956,1400.7686,1381.1926,1391.6594,1404.3333,1390.4626,1390.649,1385.29362
5503,1295.5736,1309.697,1316.1532,1318.2295,1320.938,1301.3335,1315.3423,1324.3574,1339.1067,1339.3386,1318.00698
5504,1203.448,1211.689,1226.8723,1219.0352,1231.9219,1234.6782,1221.4178,1225.7292,1203.6288,1231.2981,1220.9718500000001
5505,1122.0995,1115.6356,1139.9535,1134.7668,1133.1952,1129.462,1132.0195,1122.7778,1127.5846,1128.2932,1128.5787699999998
5506,1034.3129,1030.7091,1040.9944,1072.0549,1060.0856,1045.9717,1053.0804,1026.4861,1037.769,1051.4015,1045.28656
5507,985.0626,960.7972,984.54865,1022.6101,1006.5551,1000.7953,1022.9756,1007.4375,991.6443,996.3563,997.8782649999999
5508,970.94366,963.25323,973.48553,992.38556,985.64746,965.26044,991.1378,993.1865,955.48376,963.6688,975.4452739999999
5509,970.17566,937.7901,961.9247,974.8236,974.9976,972.49963,1003.6006,988.36206,941.51196,971.8605,969.7546410000001
5510,964.93463,936.75574,959.68787,973.3434,974.6548,971.39154,973.30817,981.7135,952.6932,962.3873,965.0870150000001
5511,984.88855,995.9469,1016.1951,1000.053,1018.0276,1015.45056,1039.0105,1001.32263,985.55975,1008.0791,1006.4533690000002
5512,1047.2102,1059.3752,1077.4526,1070.6069,1088.694,1077.7284,1094.4132,1101.2355,1030.3345,1073.0493,1072.0099800000003
5513,1122.1826,1141.8589,1161.6655,1150.7043,1197.8826,1154.699,1178.2675,1178.561,1120.9407,1150.3794,1155.71415
5514,1220.3506,1238.7197,1211.4631,1224.3799,1267.9979,1243.5804,1266.6113,1278.4893,1206.1125,1237.9749,1239.5679599999999
5515,1285.6309,1301.1272,1311.0754,1297.1594,1322.3871,1309.957,1333.3342,1302.6337,1311.9071,1306.512,1308.1724
5516,1316.7506,1308.6394,1329.6674,1326.7654,1348.2747,1341.7925,1355.1074,1371.8251,1324.2823,1338.1254,1336.1230200000002
5517,1324.4384,1310.2102,1337.2434,1325.7661,1343.2673,1341.2686,1345.899,1304.7576,1324.9663,1316.5986,1327.44155
5518,1308.8868,1328.0837,1301.0776,1311.5518,1341.9915,1310.834,1312.5186,1293.782,1300.5371,1306.3499,1311.5612999999998
5519,1253.7239,1273.9897,1281.5183,1282.9719,1312.1619,1290.3444,1304.2495,1279.3713,1284.1445,1277.5092,1283.9984600000003
5520,1322.8579,1347.3124,1344.9987,1339.2422,1324.2993,1344.5901,1325.5328,1310.3087,1347.966,1349.7955,1335.69036
5521,1345.4407,1358.2864,1379.76,1343.8104,1343.0245,1359.6433,1372.6964,1349.5208,1359.7461,1381.9717,1359.39003
5522,1378.4534,1408.6699,1395.1135,1418.8646,1403.4932,1406.3127,1423.585,1384.8875,1403.5955,1414.0413,1403.70166
5523,1394.0328,1441.471,1401.8225,1446.04,1459.522,1441.337,1460.1062,1413.9108,1445.9934,1459.2579,1436.34936
5524,1406.9911,1413.0076,1413.2969,1436.4203,1446.977,1431.114,1465.4926,1444.5381,1454.0444,1460.4009,1437.2282900000002
5525,1356.2278,1387.3784,1410.1187,1397.5505,1413.1437,1390.8589,1404.279,1399.8391,1423.4534,1404.3417,1398.7191200000002
5526,1283.137,1313.9133,1329.8308,1308.5082,1334.1521,1316.1614,1330.7183,1332.0616,1344.2054,1322.4424,1321.51305
5527,1194.1215,1214.6167,1234.2177,1225.1051,1218.4069,1212.9861,1231.1655,1224.3662,1239.5417,1241.7926,1223.632
5528,1094.9457,1120.85,1134.4655,1123.1567,1123.3737,1126.2308,1132.5771,1126.2958,1112.0789,1136.4758,1123.045
5529,1048.9502,1050.7566,1059.829,1062.1116,1055.6505,1042.7185,1059.125,1051.9446,1045.7778,1051.7208,1052.85846
5530,991.8128,992.9966,979.3939,1029.1617,1024.1786,984.8667,1010.90265,992.00464,991.17737,1005.8832,1000.2378160000001
5531,965.499,941.9446,964.2255,1003.5864,997.9668,986.3258,1003.50916,987.5327,964.7056,967.43646,978.2732020000001
5532,966.19165,966.44275,974.42523,996.3119,980.76416,951.7391,993.7377,995.42035,962.6957,946.6443,973.437284
5533,976.31213,959.9448,967.8386,993.32007,980.964,965.30023,1025.0511,999.2332,970.2641,968.98157,980.72098
5534,996.8849,993.2323,996.5365,1005.3872,999.50195,988.42377,1010.7538,1022.1732,993.5482,982.5309,998.8972719999999
5535,1051.5166,1072.4392,1073.4636,1068.7858,1080.8293,1061.7693,1104.611,1068.865,1046.5007,1058.4827,1068.7263200000002
5536,1142.9078,1159.4666,1172.1813,1164.3364,1177.0182,1164.7861,1185.6422,1193.8608,1120.6991,1150.4442,1163.1342699999998
5537,1226.8745,1239.281,1258.0022,1248.8644,1279.8997,1260.6688,1264.6278,1273.8596,1210.5872,1228.1307,1249.0795899999998
5538,1300.5898,1311.2258,1298.8611,1313.4231,1333.4741,1326.7395,1341.0872,1333.949,1277.3914,1287.6875,1312.44285
5539,1326.8961,1340.7585,1353.1642,1345.3921,1343.6564,1345.1846,1365.2487,1332.1023,1337.4739,1314.0447,1340.3921500000001
5540,1314.8464,1337.864,1330.4304,1341.9792,1344.0364,1337.0911,1349.9272,1362.6129,1313.4866,1327.0183,1335.92925
5541,1298.9421,1314.0251,1320.3699,1324.4553,1318.5671,1317.9856,1327.3604,1279.2625,1299.9458,1289.383,1309.02968
5542,1299.531,1320.9727,1304.7211,1308.8494,1309.5475,1294.9998,1289.3982,1283.0507,1267.6647,1286.7229,1296.5458
5543,1256.7046,1269.9646,1298.1233,1291.9618,1322.0857,1284.5713,1298.4135,1305.7102,1276.855,1279.2634,1288.3653399999998
5544,1367.167,1375.0054,1383.5681,1381.6987,1363.6445,1367.6461,1367.6971,1359.9993,1390.0261,1386.6393,1374.3091600000002
5545,1410.3024,1395.1052,1436.4714,1403.1324,1405.8842,1396.9298,1451.153,1408.411,1409.8885,1415.326,1413.2603900000001
5546,1427.0139,1437.9342,1440.7751,1461.2991,1459.155,1412.9768,1467.18,1443.8158,1439.1191,1430.3154,1441.9584399999999
5547,1409.0161,1441.8243,1403.8171,1454.2092,1463.8433,1426.2081,1450.5616,1442.2366,1432.0161,1441.352,1436.50844
5548,1385.1648,1380.4556,1400.222,1404.6472,1405.6405,1384.2966,1417.5972,1409.534,1396.7957,1417.5269,1400.1880500000002
5549,1291.1135,1307.1511,1342.6396,1328.3572,1338.1588,1320.9807,1337.6058,1339.4955,1353.0627,1344.3097,1330.28746
5550,1201.1616,1216.5574,1251.5806,1213.9387,1219.0767,1217.6183,1235.5585,1236.1613,1242.3572,1225.9207,1225.9931000000001
5551,1097.8918,1107.4106,1143.3237,1117.3196,1124.3907,1131.8323,1122.4506,1133.2185,1125.7715,1123.4373,1122.70466
5552,1030.1187,1032.4174,1056.8094,1041.8721,1058.6721,1041.5293,1054.1359,1065.8256,1030.0387,1057.9639,1046.93831
5553,999.0077,989.85846,1000.7171,1006.5204,1018.6001,1003.5906,998.1406,1015.6227,972.4188,998.25586,1000.2732319999999
5554,970.1427,954.67444,954.0895,989.7558,999.1936,949.0001,980.3134,990.5167,946.9752,981.04376,971.57052
5555,964.1949,930.95435,947.84216,978.60913,985.7854,962.0902,993.12225,978.2319,936.5903,944.652,962.207259
5556,967.88745,964.81165,988.59814,984.3931,977.71094,957.0735,989.5598,1007.4282,952.114,957.60767,974.7184449999999
5557,990.98883,991.4358,1002.678,1011.5743,1013.8273,994.1664,1052.5107,1030.6218,981.0211,988.25397,1005.70782
5558,1044.2323,1068.8293,1059.873,1055.7284,1062.4911,1062.3884,1067.3228,1095.6975,1043.8168,1048.6664,1060.9046
5559,1141.7422,1156.592,1143.6111,1147.4574,1168.8102,1148.98,1183.5527,1153.146,1116.887,1142.0911,1150.28697
5560,1225.7737,1247.8909,1250.7349,1232.4312,1258.5316,1241.6719,1263.0145,1273.7532,1211.3235,1229.8108,1243.49362
5561,1309.3628,1293.2018,1320.7927,1318.383,1327.1335,1307.4067,1323.4565,1322.7025,1274.2775,1295.2921,1309.20091
5562,1343.386,1326.2544,1337.4025,1333.7319,1346.4523,1353.2832,1370.1141,1340.4287,1305.9883,1333.2697,1339.0311100000004
5563,1338.6836,1325.7363,1354.134,1340.5698,1332.0964,1354.399,1352.5443,1326.4819,1312.7996,1329.5852,1336.70301
5564,1307.9141,1328.3396,1319.9902,1320.6655,1322.9128,1341.9197,1335.8619,1317.843,1280.7352,1330.2284,1320.64104
5565,1289.3729,1298.4535,1300.273,1303.0708,1300.6433,1316.3535,1311.0308,1268.9822,1270.279,1292.0828,1295.05418
5566,1295.6421,1294.8286,1295.7747,1283.4856,1299.4587,1288.8918,1297.7229,1283.7876,1256.4172,1293.1436,1288.91528
5567,1270.5669,1277.1558,1306.0171,1292.5962,1317.335,1297.0469,1314.3293,1304.22,1274.5044,1296.21,1294.9981600000003
5568,1427.1199,1424.538,1419.1953,1435.4255,1435.2776,1417.594,1433.4645,1436.9844,1430.6427,1425.3828,1428.56247
5569,1443.3135,1434.5042,1454.4148,1439.2194,1451.377,1420.1514,1499.6094,1460.4539,1451.3602,1438.7109,1449.31147
5570,1435.3408,1441.581,1436.7256,1454.2412,1458.5958,1412.0907,1468.634,1468.4387,1434.7048,1430.5955,1444.0948099999998
