,0,1,2,3,4,5,6,7,8,9,avg
64,1412.32,1394.6984,1395.2311,1412.634,1397.0017,1408.7322,1386.1765,1393.6799,1431.3687,1382.3191,1401.41616
65,1363.7498,1359.9816,1338.6003,1366.0703,1365.3723,1362.2848,1347.1602,1337.3064,1372.9698,1339.9382,1355.34337
66,1291.3243,1288.7992,1289.0518,1274.2571,1302.4683,1295.2305,1279.9783,1269.624,1308.7332,1277.4662,1287.69329
67,1216.5222,1186.0583,1166.0924,1214.9308,1201.8115,1192.0217,1192.5192,1190.2432,1234.1229,1171.5029,1196.58251
68,1114.4553,1098.9459,1068.5559,1118.5491,1113.581,1092.2466,1095.1266,1092.0482,1118.884,1111.6654,1102.4058
69,1039.3065,1030.9297,1008.7992,1044.9121,1031.0662,1005.4562,1011.1117,1007.886,1030.697,1020.7499,1023.09145
70,975.9801,970.2128,976.1146,971.369,994.5547,955.85077,970.0548,979.20544,991.5321,969.15436,975.402867
71,950.5492,938.22894,946.96313,949.46875,952.54956,929.9104,938.8961,939.05444,959.9524,941.8131,944.738602
72,997.69684,991.786,982.72375,995.257,993.3064,997.3849,986.09204,981.91895,996.2477,991.2473,991.366088
73,1018.21375,1018.1843,1032.2454,1019.4094,1016.62396,1007.7543,1009.256,1012.49194,1020.0177,1013.26,1016.745675
74,1081.0498,1090.368,1094.7305,1104.5531,1103.6345,1080.3593,1078.0435,1075.6106,1102.8014,1072.606,1088.37567
75,1173.7356,1175.7527,1184.9066,1200.0709,1212.7246,1180.2676,1173.5819,1169.2728,1209.908,1163.1538,1184.33745
76,1267.4944,1255.4459,1269.2151,1278.8687,1280.498,1269.8569,1262.3701,1254.1975,1301.5475,1279.8599,1271.9354
