Date,RT_Demand,Hr_End,DA_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point,week,day,month,d_1,w_1
7-Feb-17,1577,12,1508.5,38.31,37.98,0,0.33,27.75,27.63,0,0.12,17,12,1,7,2,1443.66,1453.61
7-Feb-17,1567.11,13,1537.8,28.84,28.8,0,0.04,26.7,26.71,0,-0.01,18,12,1,7,2,1421.23,1433.13
7-Feb-17,1558.53,14,1520.5,27.36,27.29,0,0.07,41.29,41.29,0,0,18,13,1,7,2,1409.73,1420.93
7-Feb-17,1543.85,15,1506.2,26.25,26.28,0,-0.03,34.54,34.55,0,-0.01,18,12,1,7,2,1421.25,1424.61
7-Feb-17,1559.38,16,1494.8,25.76,25.8,0,-0.04,27.79,27.8,0,-0.01,18,12,1,7,2,1437.15,1435.86
7-Feb-17,1598.4,17,1514.3,31.72,31.46,0,0.26,37.49,37.45,0,0.04,18,13,1,7,2,1491.31,1486.55
7-Feb-17,1705.67,18,1602.5,40.8,40.13,0,0.67,66.03,65.3,0,0.73,18,13,1,7,2,1606.32,1604.88
7-Feb-17,1680.73,19,1584.3,37.65,37.18,0,0.47,34.29,38.08,-4.12,0.33,17,13,1,7,2,1605.96,1609.67
7-Feb-17,1614.55,20,1487.5,28.82,28.68,0,0.14,26.86,26.76,0.05,0.05,17,13,1,7,2,1547.51,1571.31
7-Feb-17,1534.16,21,1347.5,25.58,25.49,0,0.09,23.59,23.71,0.05,-0.17,17,13,1,7,2,1476.27,1494.43
7-Feb-17,1418.77,22,1232.2,23.56,23.75,0,-0.19,25.85,26.24,0.05,-0.44,17,13,1,7,2,1360.86,1388.41
7-Feb-17,1308.32,23,1096.5,20.73,21.12,0,-0.39,22.59,23.24,0.05,-0.7,16,13,1,7,2,1244.89,1286.57
7-Feb-17,1255.69,24,967.8,22.91,23,0,-0.09,34.68,35.95,0.06,-1.33,17,13,1,7,2,1169.8,1205.39
8-Feb-17,1191.02,1,914.1,22.1,22.7,0,-0.6,51.25,52.89,0.09,-1.73,16,13,2,8,2,1116.05,1153.25
8-Feb-17,1156.73,2,896.7,18.92,19.48,0,-0.56,50.59,52.26,0.01,-1.68,16,12,2,8,2,1087.29,1131.22
8-Feb-17,1143.24,3,858.3,15.84,16.31,0,-0.47,32,33.13,0,-1.13,16,12,2,8,2,1081.22,1123.08
8-Feb-17,1141.87,4,887.7,14.29,14.71,0,-0.42,34.4,35.42,0.02,-1.04,15,12,2,8,2,1090.29,1123.45
8-Feb-17,1169.4,5,894.8,18.41,18.92,0,-0.51,51.64,52.81,0,-1.17,16,12,2,8,2,1134.96,1175.54
8-Feb-17,1258.15,6,1013.6,23.7,23.99,0,-0.29,120.31,121.7,0,-1.39,17,14,2,8,2,1240.84,1283.36
8-Feb-17,1382.05,7,1151.6,29.88,30.22,0,-0.34,68.73,68.89,0,-0.16,21,18,2,8,2,1426.23,1459.38
8-Feb-17,1457.36,8,1290,32.13,32.4,0,-0.27,71.81,72.43,0.03,-0.65,22,19,2,8,2,1497.93,1522
8-Feb-17,1506.04,9,1285.3,25.89,26.3,0,-0.41,53.98,55.03,0,-1.05,23,19,2,8,2,1526.99,1529.64
8-Feb-17,1494.16,10,1244.9,24.87,25.39,0,-0.52,46.45,47.57,0,-1.12,25,22,2,8,2,1558.97,1535.07
8-Feb-17,1474.17,11,1251.2,27.61,28.29,0,-0.68,27.36,28.21,0,-0.85,27,25,2,8,2,1581.86,1551.75
8-Feb-17,1445.71,12,1223.3,27.36,28.18,0,-0.82,22.75,23.5,0,-0.75,31,29,2,8,2,1577,1540.18
8-Feb-17,1412.53,13,1191.8,24.4,25.23,0,-0.83,22.56,23.29,0,-0.73,35,32,2,8,2,1567.11,1520.95
8-Feb-17,1375.1,14,1147.7,22.84,23.71,0,-0.87,22.57,23.35,0,-0.78,41,36,2,8,2,1558.53,1498.06
8-Feb-17,1377.86,15,1133.4,22.52,23.44,0,-0.92,12.59,22.29,-8.9,-0.8,49,34,2,8,2,1543.85,1459.43
8-Feb-17,1395.15,16,1126.8,22.57,23.49,0,-0.92,20.58,21.34,0,-0.76,48,32,2,8,2,1559.38,1451.57
8-Feb-17,1434.14,17,1194.6,24.82,25.66,0,-0.84,22.86,23.77,0,-0.91,48,31,2,8,2,1598.4,1494.25
8-Feb-17,1536.55,18,1324.7,34.5,35.49,0,-0.99,35.68,37.15,0,-1.47,45,30,2,8,2,1705.67,1604.6
8-Feb-17,1543.59,19,1330.4,37.94,39.16,0,-1.22,42.87,44.77,0,-1.9,44,30,2,8,2,1680.73,1601.14
8-Feb-17,1490.17,20,1206.2,33.73,35.13,0,-1.4,27.23,28.39,0,-1.16,39,30,2,8,2,1614.55,1561.17
8-Feb-17,1422.6,21,1125.7,31.03,32.22,0,-1.19,25.98,27.04,0,-1.06,38,29,2,8,2,1534.16,1484.1
8-Feb-17,1330.59,22,1073.4,23.91,24.85,0,-0.94,25.2,26.19,0,-0.99,35,29,2,8,2,1418.77,1378.8
8-Feb-17,1221.78,23,906.9,20,20.72,0,-0.72,26.08,27.3,0,-1.22,34,28,2,8,2,1308.32,1267.4
8-Feb-17,1136.84,24,753.5,20.9,21.43,0,-0.53,46.3,48.4,0,-2.1,33,27,2,8,2,1255.69,1202.99
9-Feb-17,1095.2,1,979.5,25.67,26.46,0,-0.79,26.54,27.82,0,-1.28,30,25,3,9,2,1191.02,1152.12
9-Feb-17,1057.28,2,978.4,25.34,26.15,0,-0.81,21.49,22.44,0,-0.95,31,22,3,9,2,1156.73,1137.56
9-Feb-17,1062.52,3,961.1,25.33,26.17,0,-0.84,21.46,22.54,0,-1.08,30,21,3,9,2,1143.24,1130.54
9-Feb-17,1063.88,4,964.1,27.21,27.97,0,-0.76,21.06,22.08,0,-1.02,29,20,3,9,2,1141.87,1128.26
9-Feb-17,1112.87,5,998.2,27.52,28.12,0,-0.6,22.39,23.25,0,-0.86,30,18,3,9,2,1169.4,1176.26
9-Feb-17,1201.31,6,1104.7,33.15,33.58,0,-0.43,16.05,16.5,0,-0.45,29,15,3,9,2,1258.15,1278.37
9-Feb-17,1343.29,7,1349.4,33.53,33.68,0,-0.15,4.63,4.71,0,-0.08,28,16,3,9,2,1382.05,1456.65
9-Feb-17,1430.66,8,1457.5,33.94,34.19,0,-0.25,16.76,17.08,0,-0.32,26,14,3,9,2,1457.36,1518.12
9-Feb-17,1483.41,9,1464.9,33.32,33.63,0,-0.31,23.58,23.98,0,-0.4,25,13,3,9,2,1506.04,1530.44
9-Feb-17,1524.45,10,1445.4,33.05,33.52,0,-0.47,26.35,26.92,0,-0.57,24,12,3,9,2,1494.16,1511.42
9-Feb-17,1563.71,11,1422.9,44.69,45.66,0,-0.97,41.45,42.53,0,-1.08,21,16,3,9,2,1474.17,1475.58
9-Feb-17,1583.09,12,1444.3,46.92,48.08,0,-1.16,42.64,43.74,0,-1.1,19,15,3,9,2,1445.71,1430.61
9-Feb-17,1570.7,13,1448.8,47.69,48.91,0,-1.22,43.31,44.45,0,-1.14,18,14,3,9,2,1412.53,1437.62
9-Feb-17,1559.31,14,1435.5,44.9,46.08,0,-1.18,43.7,44.96,0,-1.26,19,13,3,9,2,1375.1,1419.02
9-Feb-17,1549.19,15,1430.8,44.55,45.71,0,-1.16,38.33,39.52,0,-1.19,16,12,3,9,2,1377.86,1425.25
9-Feb-17,1563.18,16,1409.5,44.48,45.58,0,-1.1,36.01,37.24,0,-1.23,16,11,3,9,2,1395.15,1426.59
9-Feb-17,1615.16,17,1448.4,48.53,49.67,0,-1.14,36.1,37.39,0.03,-1.32,15,11,3,9,2,1434.14,1460.82
9-Feb-17,1700.39,18,1515.5,66.46,68.1,0,-1.64,37.24,46.92,-7.99,-1.69,14,10,3,9,2,1536.55,1578.85
9-Feb-17,1676.1,19,1531.6,62.64,64.18,0.01,-1.55,37.38,51,-11.73,-1.89,15,11,3,9,2,1543.59,1589.92
9-Feb-17,1604.54,20,1479.4,54.77,55.92,0.01,-1.16,36.74,38.28,0.06,-1.6,15,10,3,9,2,1490.17,1540.31
9-Feb-17,1528.8,21,1406.1,46.02,47.31,0.01,-1.3,34.32,35.94,0.06,-1.68,13,7,3,9,2,1422.6,1489.4
9-Feb-17,1430.36,22,1302.1,42.28,43.6,0.04,-1.36,23.91,25.14,0.04,-1.27,12,5,3,9,2,1330.59,1382.26
9-Feb-17,1323.14,23,1057.3,41.63,43.31,0.05,-1.73,10.94,11.53,0.02,-0.61,11,-1,3,9,2,1221.78,1283.44
9-Feb-17,1261.88,24,974,43.58,44.29,0.06,-0.77,17.11,17.94,0.03,-0.86,11,-2,3,9,2,1136.84,1195.46
10-Feb-17,1214.34,1,973.3,47.78,49.1,0.07,-1.39,19.9,20.83,0.04,-0.97,10,-3,4,10,2,1095.2,1154.46
10-Feb-17,1194.68,2,982.6,42.29,43.43,0.06,-1.2,11.21,11.71,0.02,-0.52,10,-5,4,10,2,1057.28,1140.38
10-Feb-17,1182.4,3,995,39.57,40.63,0.06,-1.12,3.47,3.62,0.01,-0.16,8,-6,4,10,2,1062.52,1135.96
10-Feb-17,1193.58,4,999.5,40.63,41.39,0.06,-0.82,0.01,0.02,-0.01,0,7,-6,4,10,2,1063.88,1138.75
10-Feb-17,1232.55,5,1003.4,46,46.79,0.06,-0.85,0.03,0.03,0,0,6,-7,4,10,2,1112.87,1183.31
10-Feb-17,1344.8,6,1147.7,54.16,54.72,0.07,-0.63,23.03,23.72,0.03,-0.72,7,-6,4,10,2,1201.31,1294.03
10-Feb-17,1513.09,7,1419.7,63.12,66.13,-1.56,-1.45,28.69,29.65,0.05,-1.01,6,-6,4,10,2,1343.29,1473.46
10-Feb-17,1575.29,8,1504.4,65.76,67.71,0.02,-1.97,26.83,27.73,0.05,-0.95,3,-6,4,10,2,1430.66,1529.69
10-Feb-17,1573.59,9,1487.5,61.04,62.43,0.02,-1.41,21.16,21.75,0.04,-0.63,7,-4,4,10,2,1483.41,1535.85
10-Feb-17,1585.71,10,1399.5,56.12,57.64,0.02,-1.54,19.51,20.15,0.03,-0.67,11,-5,4,10,2,1524.45,1522.25
10-Feb-17,1600.55,11,1403.5,48.83,50.2,0.01,-1.38,37.11,38.42,0.06,-1.37,12,-8,4,10,2,1563.71,1488.33
10-Feb-17,1585.27,12,1359,45.78,47.25,0.01,-1.48,38.75,40.85,-0.58,-1.52,12,-8,4,10,2,1583.09,1467.54
10-Feb-17,1556.49,13,1340.1,42.82,44.18,0.01,-1.37,37.23,39.51,-0.63,-1.65,13,-8,4,10,2,1570.7,1440.86
10-Feb-17,1529.71,14,1305.4,42.41,43.91,0.01,-1.51,35.35,37.57,-0.6,-1.62,13,-7,4,10,2,1559.31,1418.17
10-Feb-17,1515.98,15,1321,42.11,43.51,0,-1.4,33.53,35.62,-0.59,-1.5,13,-8,4,10,2,1549.19,1411.89
10-Feb-17,1507.97,16,1344.2,42.33,43.72,0,-1.39,26.32,28.04,-0.52,-1.2,13,-10,4,10,2,1563.18,1417.51
10-Feb-17,1542,17,1372.1,44.01,45.24,0,-1.23,28.48,30.21,-0.55,-1.18,13,-11,4,10,2,1615.16,1447.31
10-Feb-17,1616.6,18,1483.9,54.48,55.64,0,-1.16,33.58,41.12,-6.18,-1.36,11,-11,4,10,2,1700.39,1542.56
10-Feb-17,1647.99,19,1465.6,58.25,59.83,0,-1.58,40.34,49.89,-8.1,-1.45,9,-10,4,10,2,1676.1,1544.88
10-Feb-17,1594.84,20,1433.4,49.66,51.01,0,-1.35,37.97,39.15,0,-1.18,9,-10,4,10,2,1604.54,1495.74
10-Feb-17,1542.35,21,1390.9,46.29,47.73,0,-1.44,33.35,34.58,0,-1.23,9,-9,4,10,2,1528.8,1439.27
10-Feb-17,1459.84,22,1281.1,47.59,49.05,0,-1.46,38.76,40.12,0,-1.36,9,-8,4,10,2,1430.36,1366.76
10-Feb-17,1369,23,1028.6,45,46.2,0,-1.2,40.07,40.99,0,-0.92,10,-9,4,10,2,1323.14,1295.47
10-Feb-17,1305.05,24,908.5,46.65,47.16,0,-0.51,40.56,41.08,0,-0.52,9,-7,4,10,2,1261.88,1205.63
11-Feb-17,1246.15,1,1031.7,43.31,43.96,0,-0.65,50.54,50.68,0,-0.14,10,-7,5,11,2,1214.34,1166.86
11-Feb-17,1207.12,2,992.9,42.2,43.03,0,-0.83,42.9,42.96,0,-0.06,9,-6,5,11,2,1194.68,1130.66
11-Feb-17,1193.66,3,979.6,39.7,40.41,0,-0.71,44.61,44.61,0,0,9,1,5,11,2,1182.4,1133.15
11-Feb-17,1187.48,4,959,38.59,39.22,0,-0.63,46.27,46.05,0.01,0.21,8,4,5,11,2,1193.58,1127.43
11-Feb-17,1208.44,5,953.9,38.73,39.21,0,-0.48,44.85,44.44,0.05,0.36,8,3,5,11,2,1232.55,1146.61
11-Feb-17,1251.51,6,1066,40.24,40.62,0,-0.38,42.24,41.83,0.04,0.37,8,3,5,11,2,1344.8,1197.53
11-Feb-17,1327.26,7,1174.5,38.8,39.24,0,-0.44,40.84,40.4,0.04,0.4,8,4,5,11,2,1513.09,1279.13
11-Feb-17,1423.7,8,1241.3,43.3,43.57,0,-0.27,45.78,45.29,0.05,0.44,8,4,5,11,2,1575.29,1360.65
11-Feb-17,1518.34,9,1305.1,44.45,44.56,0,-0.11,58.95,58.4,0.07,0.48,8,4,5,11,2,1573.59,1445.81
11-Feb-17,1564.34,10,1317.5,48.66,48.67,0,-0.01,66.86,66.06,0.08,0.72,9,5,5,11,2,1585.71,1461.44
11-Feb-17,1594.98,11,1332.8,43.9,43.88,0,0.02,64.7,63.95,0.02,0.73,10,6,5,11,2,1600.55,1450.73
11-Feb-17,1567.92,12,1309,42.42,42.33,0,0.09,64.11,63.59,0.02,0.5,11,6,5,11,2,1585.27,1420.61
11-Feb-17,1556.64,13,1334.7,34.71,34.87,0,-0.16,46.43,46.28,0,0.15,11,7,5,11,2,1556.49,1398.15
11-Feb-17,1545.95,14,1330,32.19,32.35,0,-0.16,39.44,39.39,0,0.05,12,8,5,11,2,1529.71,1381.07
11-Feb-17,1537.39,15,1332.5,30.68,30.83,0,-0.15,36.64,36.62,0,0.02,12,8,5,11,2,1515.98,1388.2
11-Feb-17,1541.27,16,1347.2,30.73,30.8,0,-0.07,35.1,34.98,0,0.12,12,8,5,11,2,1507.97,1403.43
11-Feb-17,1581.21,17,1406.4,32.65,32.58,0,0.07,34.97,34.75,0,0.22,13,9,5,11,2,1542,1437.61
11-Feb-17,1666.9,18,1501.4,44.89,44.5,0,0.39,48.5,48.24,0,0.26,13,8,5,11,2,1616.6,1544.93
11-Feb-17,1639.12,19,1466.6,45.03,44.79,0,0.24,47.74,47.57,0,0.17,13,8,5,11,2,1647.99,1544.63
11-Feb-17,1586.51,20,1394.7,34.51,34.54,0,-0.03,50.66,50.52,0,0.14,13,8,5,11,2,1594.84,1493.56
11-Feb-17,1514.45,21,1311,33.02,33.09,0,-0.07,61.86,61.48,0,0.38,14,9,5,11,2,1542.35,1426.54
11-Feb-17,1423.53,22,1242.6,31.84,32.08,0,-0.24,47.05,46.74,0,0.31,14,9,5,11,2,1459.84,1339.94
11-Feb-17,1344.61,23,1073.3,32.9,33.07,0,-0.17,45.35,45.35,0,0,14,9,5,11,2,1369,1259.15
11-Feb-17,1259.3,24,993.8,28.37,28.9,0,-0.53,51.28,51.11,0,0.17,14,10,5,11,2,1305.05,1197.55
12-Feb-17,1201.02,1,1061.3,29.46,29.85,0,-0.39,48.08,47.98,0,0.1,15,10,6,12,2,1246.15,1145.7
12-Feb-17,1154.93,2,1021.9,30.3,30.74,0,-0.44,50.72,50.59,0,0.13,15,10,6,12,2,1207.12,1112.52
12-Feb-17,1149.72,3,997,30.74,31.19,0,-0.45,66.15,65.97,0,0.18,15,11,6,12,2,1193.66,1095.86
12-Feb-17,1125.95,4,992.4,29.94,30.3,0,-0.36,59.29,59.1,0,0.19,16,11,6,12,2,1187.48,1092.67
12-Feb-17,1137.52,5,998,30.75,31.07,0,-0.32,57.88,57.68,0,0.2,16,11,6,12,2,1208.44,1111.58
12-Feb-17,1179.09,6,1055.2,29.62,29.88,0,-0.26,42.36,42.2,0,0.16,16,12,6,12,2,1251.51,1137.73
12-Feb-17,1244.58,7,1116.5,29,29.6,0,-0.6,51.99,52.28,0,-0.29,16,11,6,12,2,1327.26,1201.67
12-Feb-17,1342.69,8,1216.9,27.89,28.18,0,-0.29,44.12,44.5,0,-0.38,16,11,6,12,2,1423.7,1280.47
12-Feb-17,1426.89,9,1322.2,29.95,30.02,0,-0.07,47.04,47.03,0,0.01,16,11,6,12,2,1518.34,1361.82
12-Feb-17,1484.22,10,1383.3,30.58,30.55,0,0.03,59.29,58.84,0,0.45,16,12,6,12,2,1564.34,1394.69
12-Feb-17,1510.13,11,1387.8,32.98,32.96,0,0.02,52,51.52,0,0.48,18,12,6,12,2,1594.98,1403.25
12-Feb-17,1511.7,12,1391.8,33.5,33.55,0,-0.05,53.23,52.8,0,0.43,18,13,6,12,2,1567.92,1398.37
12-Feb-17,1505.03,13,1330.5,35.92,36.06,0,-0.14,58.42,58.32,0,0.1,18,14,6,12,2,1556.64,1392.63
12-Feb-17,1488.11,14,1324.6,32.27,32.52,0,-0.25,56.76,57.26,0,-0.5,19,15,6,12,2,1545.95,1361.58
12-Feb-17,1482.36,15,1326.6,30.52,30.75,0,-0.23,56.21,56.91,0,-0.7,20,16,6,12,2,1537.39,1351.88
12-Feb-17,1494.22,16,1370.5,30.14,30.39,0,-0.25,64.11,65,0,-0.89,22,19,6,12,2,1541.27,1390.51
12-Feb-17,1545.64,17,1430.2,30.81,30.88,0,-0.07,97.58,98.77,0,-1.19,23,20,6,12,2,1581.21,1439.01
12-Feb-17,1619.38,18,1470.7,42.89,42.84,0,0.05,159.84,170.18,-8.5,-1.84,22,20,6,12,2,1666.9,1540.12
12-Feb-17,1586.54,19,1371.5,46.05,46.19,0,-0.14,34.96,35.44,0,-0.48,22,20,6,12,2,1639.12,1474.81
12-Feb-17,1513.7,20,1296.3,30.07,30.38,0,-0.31,28.67,29.41,-0.05,-0.69,21,19,6,12,2,1586.51,1379.84
12-Feb-17,1419.98,21,1193.7,29.44,29.94,0.05,-0.55,27.79,28.67,-0.15,-0.73,22,20,6,12,2,1514.45,1326.96
12-Feb-17,1314.11,22,1098.8,26.74,27.36,0.05,-0.67,30.52,31.61,0,-1.09,22,20,6,12,2,1423.53,1245.45
12-Feb-17,1258.8,23,971.5,24.98,25.53,0.05,-0.6,45.93,47.99,-0.11,-1.95,22,20,6,12,2,1344.61,1164.63
12-Feb-17,1167.57,24,919.5,20.97,21.61,0.04,-0.68,29.8,31.64,-0.56,-1.28,23,20,6,12,2,1259.3,1136.98
13-Feb-17,1114.25,1,925.2,30.8,31.74,0.06,-1,30.06,32.64,-1.06,-1.52,23,21,7,13,2,1201.02,1063.13
13-Feb-17,1084.33,2,872.4,31.73,32.78,0.06,-1.11,41.19,47.41,-4.07,-2.15,23,21,7,13,2,1154.93,1032.22
13-Feb-17,1074.97,3,851,28.7,29.68,0.06,-1.04,39.03,41.82,-0.98,-1.81,22,19,7,13,2,1149.72,1035.42
13-Feb-17,1071.01,4,911.1,25.09,25.85,0.05,-0.81,33.72,35.88,-0.67,-1.49,21,18,7,13,2,1125.95,1040.3
13-Feb-17,1093.64,5,951,27.52,28.21,0.05,-0.74,46.02,48.85,-0.84,-1.99,20,17,7,13,2,1137.52,1089.39
13-Feb-17,1142.83,6,1020.1,29.49,29.99,0.06,-0.56,46.55,49.46,-0.86,-2.05,20,17,7,13,2,1179.09,1203.63
13-Feb-17,1228.2,7,1232.8,31.63,32.21,0,-0.58,56.78,60.28,-0.99,-2.51,20,17,7,13,2,1244.58,1391.07
13-Feb-17,1281.63,8,1321.9,38.81,39.38,0,-0.57,35.32,37.49,-0.69,-1.48,21,18,7,13,2,1342.69,1459.88
13-Feb-17,1363.36,9,1385.9,36.84,37.27,0.01,-0.44,38.69,41.24,-0.77,-1.78,21,16,7,13,2,1426.89,1483.86
13-Feb-17,1427.48,10,1357.7,36.81,37.29,0.04,-0.52,46.4,49.39,-0.9,-2.09,23,16,7,13,2,1484.22,1467.45
13-Feb-17,1454.29,11,1331.2,43.13,43.86,0.05,-0.78,41.23,43.8,-0.84,-1.73,25,17,7,13,2,1510.13,1459.46
13-Feb-17,1478.69,12,1310.5,39.26,40.06,0.05,-0.85,43.25,45.92,-0.86,-1.81,26,20,7,13,2,1511.7,1443.66
13-Feb-17,1484.88,13,1316,35.35,36.15,0.04,-0.84,34.34,36.55,-0.73,-1.48,26,21,7,13,2,1505.03,1421.23
13-Feb-17,1442.29,14,1311,33.08,33.83,0.07,-0.82,31.78,33.92,-0.67,-1.47,27,22,7,13,2,1488.11,1409.73
13-Feb-17,1432.2,15,1301.4,31.59,32.36,0.07,-0.84,28.43,30.46,-0.59,-1.44,26,21,7,13,2,1482.36,1421.25
13-Feb-17,1425.95,16,1294.8,31.68,32.27,0.04,-0.63,30.28,32.15,-0.61,-1.26,25,21,7,13,2,1494.22,1437.15
13-Feb-17,1460.14,17,1362.4,34.85,35.34,0.04,-0.53,27.68,29.33,-0.56,-1.09,26,20,7,13,2,1545.64,1491.31
13-Feb-17,1577.66,18,1424.6,48.39,48.59,0.02,-0.22,39.47,41.48,-0.74,-1.27,25,20,7,13,2,1619.38,1606.32
13-Feb-17,1586.84,19,1380.7,48.69,48.96,0.02,-0.29,46.38,48.36,-0.62,-1.36,25,19,7,13,2,1586.54,1605.96
13-Feb-17,1513.23,20,1387.3,37.73,38.09,0.01,-0.37,40.93,42.38,-0.17,-1.28,25,18,7,13,2,1513.7,1547.51
13-Feb-17,1421.44,21,1314.5,35.01,35.62,0.05,-0.66,41.77,43.39,0,-1.62,25,17,7,13,2,1419.98,1476.27
13-Feb-17,1325.82,22,1195.7,28.3,29.02,0.04,-0.76,28.43,29.82,-0.05,-1.34,25,15,7,13,2,1314.11,1360.86
13-Feb-17,1227.48,23,1017.2,25.42,25.91,0.05,-0.54,29.45,30.93,0,-1.48,24,13,7,13,2,1258.8,1244.89
13-Feb-17,1139.66,24,891.8,28.14,28.54,0.06,-0.46,39.71,41.52,0,-1.81,24,13,7,13,2,1167.57,1169.8
14-Feb-17,1102.54,1,921.3,38.32,39.52,-0.05,-1.15,34.34,35.97,0,-1.63,23,12,1,14,2,1114.25,1116.05
14-Feb-17,1083.74,2,906.6,35.32,36.41,-0.1,-0.99,28.62,29.88,0,-1.26,24,12,1,14,2,1084.33,1087.29
14-Feb-17,1077.05,3,907.7,34.66,35.82,-0.09,-1.07,29.33,30.61,0,-1.28,23,12,1,14,2,1074.97,1081.22
14-Feb-17,1080.77,4,890.3,35.21,36.43,-0.1,-1.12,28.47,29.84,0,-1.37,21,11,1,14,2,1071.01,1090.29
14-Feb-17,1140.32,5,959.2,35.28,36.12,-0.09,-0.75,27.41,28.63,0,-1.22,18,11,1,14,2,1093.64,1134.96
14-Feb-17,1243.6,6,1068.9,40.65,41.6,-0.11,-0.84,27.65,28.7,0,-1.05,17,10,1,14,2,1142.83,1240.84
14-Feb-17,1384.26,7,1299,45.42,45.59,0,-0.17,34.93,35.92,0,-0.99,15,10,1,14,2,1228.2,1426.23
14-Feb-17,1456.64,8,1440.4,45.89,45.96,0,-0.07,36.11,37.21,0,-1.1,11,8,1,14,2,1281.63,1497.93
14-Feb-17,1476.65,9,1426.6,42.57,42.74,0,-0.17,30.66,31.45,0,-0.79,12,8,1,14,2,1363.36,1526.99
14-Feb-17,1454.13,10,1403.2,41.81,41.89,0,-0.08,29.36,29.92,0,-0.56,22,13,1,14,2,1427.48,1558.97
14-Feb-17,1440.33,11,1427.7,37.6,37.55,0,0.05,30.15,30.79,-0.04,-0.6,23,14,1,14,2,1454.29,1581.86
14-Feb-17,1420.96,12,1418.6,34.46,34.78,0,-0.32,27.46,28.14,-0.1,-0.58,24,13,1,14,2,1478.69,1577
14-Feb-17,1413.58,13,1400.7,33.62,33.96,0,-0.34,26.63,27.15,0,-0.52,27,15,1,14,2,1484.88,1567.11
14-Feb-17,1420.3,14,1395.7,32.85,33.36,0,-0.51,25.38,25.73,0,-0.35,29,13,1,14,2,1442.29,1558.53
14-Feb-17,1406.25,15,1393.6,32.21,32.6,0,-0.39,17.24,17.43,0,-0.19,27,17,1,14,2,1432.2,1543.85
14-Feb-17,1402.26,16,1407.9,32.31,32.61,0,-0.3,9.04,9.13,0,-0.09,27,18,1,14,2,1425.95,1559.38
14-Feb-17,1415.88,17,1456.5,33.23,33.41,0,-0.18,21.24,21.46,0,-0.22,28,16,1,14,2,1460.14,1598.4
14-Feb-17,1519.68,18,1572.2,45.18,45.01,0,0.17,24.48,24.57,0,-0.09,27,17,1,14,2,1577.66,1705.67
14-Feb-17,1569.46,19,1560,46.23,45.9,0,0.33,28.78,28.84,0,-0.06,25,17,1,14,2,1586.84,1680.73
14-Feb-17,1533.83,20,1489.7,40.39,40.3,0,0.09,26.7,26.72,0,-0.02,22,16,1,14,2,1513.23,1614.55
14-Feb-17,1483.48,21,1419.8,35.97,36.03,0,-0.06,26.55,26.54,0,0.01,19,15,1,14,2,1421.44,1534.16
14-Feb-17,1397.13,22,1267.6,33.3,33.65,0,-0.35,25,25.08,0,-0.08,19,16,1,14,2,1325.82,1418.77
14-Feb-17,1279.5,23,1004.8,32.9,33.42,0,-0.52,29.05,29.18,0,-0.13,16,14,1,14,2,1227.48,1308.32
14-Feb-17,1204.87,24,1011.9,31.26,31.32,0,-0.06,29.05,29.14,0,-0.09,17,15,1,14,2,1139.66,1255.69
15-Feb-17,1154.78,1,1065.4,30.59,30.98,0,-0.39,31.87,32.05,0,-0.18,17,14,2,15,2,1102.54,1191.02
15-Feb-17,1135.29,2,1021.3,30.47,30.89,0,-0.42,26.54,26.62,0,-0.08,17,14,2,15,2,1083.74,1156.73
15-Feb-17,1114.65,3,992.4,30.28,30.73,0,-0.45,32.92,33.01,0,-0.09,20,17,2,15,2,1077.05,1143.24
15-Feb-17,1103.44,4,990,30.48,30.82,0,-0.34,29.55,29.7,0,-0.15,20,16,2,15,2,1080.77,1141.87
15-Feb-17,1142.43,5,1017.1,31.48,31.65,0,-0.17,27.7,27.9,0,-0.2,19,16,2,15,2,1140.32,1169.4
15-Feb-17,1271.69,6,1176.7,32.96,33.1,0,-0.14,25.74,25.82,0,-0.08,19,16,2,15,2,1243.6,1258.15
15-Feb-17,1442.77,7,1345.7,40.36,40.12,0,0.24,31.28,31.26,0,0.02,20,17,2,15,2,1384.26,1382.05
15-Feb-17,1503.86,8,1451.6,38.51,38.21,0,0.3,40.19,40.2,0,-0.01,17,14,2,15,2,1456.64,1457.36
15-Feb-17,1499.55,9,1474.3,37.69,37.57,0,0.12,39.35,39.59,0,-0.24,21,17,2,15,2,1476.65,1506.04
15-Feb-17,1509.57,10,1450.7,34.31,34.39,0,-0.08,31.77,32.17,0,-0.4,24,19,2,15,2,1454.13,1494.16
15-Feb-17,1512.84,11,1459.1,31.67,31.68,0,-0.01,28.72,29.16,0,-0.44,26,21,2,15,2,1440.33,1474.17
15-Feb-17,1499.81,12,1443.6,31.84,31.9,0,-0.06,27.96,28.4,0,-0.44,29,23,2,15,2,1420.96,1445.71
15-Feb-17,1496.87,13,1420.6,30.58,30.74,0,-0.16,28.22,28.69,0,-0.47,32,25,2,15,2,1413.58,1412.53
15-Feb-17,1503.97,14,1432.1,28.67,28.9,0,-0.23,27.38,27.83,0,-0.45,39,32,2,15,2,1420.3,1375.1
15-Feb-17,1500.19,15,1406.5,28.52,28.69,0,-0.17,26.69,27.19,0,-0.5,38,35,2,15,2,1406.25,1377.86
